cluster	color	Q1_F_aquilonia	Q2_F_aquilonia	Q3_F_aquilonia	W1_F_aquilonia	W2_F_aquilonia	W3_F_aquilonia	Q1_M_chinense	Q2_M_chinense	Q3_M_chinense	W1_M_chinense	W2_M_chinense	W3_M_chinense	Q1_F_cinerea	Q2_F_cinerea	Q3_F_cinerea	W1_F_cinerea	W2_F_cinerea	W3_F_cinerea	Q1_F_exsecta	Q2_F_exsecta	W1_F_exsecta	W2_F_exsecta	Q1_F_fusca	Q2_F_fusca	Q3_F_fusca	W1_F_fusca	W2_F_fusca	W3_F_fusca	Q1_L_humile	Q2_L_humile	Q3_L_humile	W1_L_humile	W2_L_humile	W3_L_humile	Q1_Sinv_mono	Q2_Sinv_mono	Q3_Sinv_mono	W1_Sinv_mono	W2_Sinv_mono	W3_Sinv_mono	Q1_L_neglectus	Q2_L_neglectus	Q3_L_neglectus	W1_L_neglectus	W2_L_neglectus	W3_L_neglectus	Q1_M_pharaonis	Q2_M_pharaonis	Q3_M_pharaonis	W1_M_pharaonis	W2_M_pharaonis	W3_M_pharaonis	Q1_Sinv_poly	Q2_Sinv_poly	Q3_Sinv_poly	W1_Sinv_poly	W2_Sinv_poly	W3_Sinv_poly	Q1_F_pratensis	Q2_F_pratensis	Q3_F_pratensis	W1_F_pratensis	W2_F_pratensis	W3_F_pratensis	Q1_F_pressilabris	Q2_F_pressilabris	Q3_F_pressilabris	W1_F_pressilabris	W2_F_pressilabris	W3_F_pressilabris	Q1_M_Rubra	Q2_M_Rubra	Q3_M_Rubra	W1_M_Rubra	W2_M_Rubra	W3_M_Rubra	Q1_M_ruginodis	Q2_M_ruginodis	Q3_M_ruginodis	W1_M_ruginodis	W2_M_ruginodis	W3_M_ruginodis	Q1_M_sulcinodis	Q2_M_sulcinodis	Q3_M_sulcinodis	W1_M_sulcinodis	W2_M_sulcinodis	W3_M_sulcinodis	Q1_F_truncorum	Q2_F_truncorum	Q3_F_truncorum	W1_F_truncorum	W2_F_truncorum	W3_F_truncorum	W1_L_turcicus	W2_L_turcicus	W3_L_turcicus	W4_L_turcicus	W5_L_turcicus	W6_L_turcicus
FEX_0008607	Darkmagenta	3.237368056	0.770002609	1.585665476	1.742424843	10.53283447	2.152836152	5.119890597	3.282722613	104.9117336	5.250907199	1.908411022	0.683936451	34.98216446	28.01233737	9.866535322	22.06874579	13.95359825	19.6934895	245.8965831	186.6796589	44.69208297	63.13360251	7.071313768	12.14889204	9.611537801	5.125136119	4.910123361	4.955866027	11.54188687	21.18126703	16.28535299	0.197304102	NA	1.310842212	NA	0.746629311	2.462968328	NA	NA	NA	0.828674682	1.41059333	0.416164054	1.162601317	1.322709202	1.491680631	NA	0.978441645	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.408102581	21.14255735	24.07921947	4.794057517	4.605778517	7.628886454	7.318115296	10.04780699	9.846568019	27.77893542	16.09638679	14.36432296	0.658238397	1.018909922	0.95294553	NA	NA	0.165187107	NA	NA	NA	NA	NA	NA	5.160608825	1.017143594	3.432381388	0.454906446	0.695177531	NA	15.86672992	14.06516395	14.55033818	3.449526177	7.992011332	7.285902753	11.49341398	18.1932071	6.45969332	5.661764919	14.22031082	10.61267097
FEX_0011631	Turquoise	134.2558115	210.7214806	282.3300032	203.8637067	154.1179386	145.4075218	173.7889975	185.0697131	219.1627526	220.360249	238.2675017	241.4073392	246.4676959	267.9204333	348.9874638	271.4976329	303.1034785	230.8323138	361.7963962	244.9985117	267.1952283	250.8717457	148.2008465	159.2314887	194.934001	166.2654453	185.8746083	285.1476826	221.4994397	223.4000694	216.1768555	155.0810244	145.2575181	159.1418625	125.579074	193.6358231	219.0884217	224.9754881	1206.018466	257.0352864	134.5215234	111.9070709	181.0313636	101.1463145	118.1620221	97.20785445	516.2486389	510.9715805	469.0730648	342.5645552	272.6071714	347.8501635	482.2851814	327.9850123	364.4209041	417.7077825	478.201504	460.1193117	105.1950567	100.3962372	98.85210863	105.9652024	130.9614915	203.8157196	124.3994753	135.0973321	135.6626104	236.2884222	208.0586297	258.5578132	NA	NA	NA	NA	NA	NA	38.94811821	36.31625764	31.22420442	35.20697372	61.72976827	65.26751185	26.14708471	25.17430394	19.95071682	22.29041586	28.15469002	17.37460825	138.5073983	151.5097393	101.732327	185.005351	220.3698862	176.7368274	206.2526943	262.8560075	138.3865069	215.569812	191.2552804	127.3110482
FEX_0011657	Magenta	21.58245371	15.14338464	27.18283673	42.86365115	53.95390716	53.6602691	NA	NA	NA	NA	NA	NA	7.583546143	5.330960419	8.379797123	18.78672719	13.66883094	42.31023134	21.6207019	8.713612464	14.6291188	8.317359348	4.798391486	6.885635814	9.207052252	10.85322943	11.20515331	17.92371546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.470197777	1.664656217	0.290650329	0.881806135	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.98373211	14.67510949	29.14215601	12.39842461	20.3299204	23.19362329	3.181789259	6.302715292	7.050628952	14.35466519	9.088626512	16.25436545	5.265907174	4.330367171	3.573545738	6.308003886	12.2675195	6.772671394	NA	NA	NA	NA	0.358664623	NA	3.096365295	0.508571797	0.429047673	0.454906446	0.695177531	NA	14.49364752	18.3053972	16.005372	35.22147781	44.28360377	29.14361101	NA	NA	NA	NA	NA	NA
FEX_0001676	Brown	11.00705139	39.78346812	32.62846502	20.56061315	9.028143827	15.40105863	28.8704942	41.76641939	26.04208976	13.37118111	33.87429565	23.93777578	14.31088546	16.36480873	27.70739371	31.34893633	21.07278104	35.94984965	48.94782297	36.16110445	68.29522838	48.97794141	8.71286875	11.29012173	11.21346077	13.45046753	16.61887907	22.57672301	49.35675305	55.07129429	51.39597642	21.30884305	19.16163005	25.28052838	60.5681754	76.88539771	117.7298861	94.23757567	17.50272133	63.39969516	6.905622351	3.996681103	11.23642946	9.591460862	9.258964417	5.718109085	30.39874519	19.56883291	16.99248457	50.25626572	46.49634412	31.67313121	1.111614764	49.23960551	41.92731855	75.32523626	57.78498699	56.60916729	16.29782568	19.75939939	25.6560427	23.30903827	33.64952341	30.22047972	NA	NA	NA	NA	NA	NA	19.08891351	19.10456105	14.53241933	29.86468352	27.60191886	44.10495761	23.15045145	21.08821981	24.11456533	29.02196482	35.50779768	23.05858203	13.41758295	18.56541344	19.30714531	8.643222475	20.50773717	19.6408615	19.22315356	18.40881753	14.30783254	18.51850895	44.02157061	18.59822545	6.084748578	11.85315008	6.211243577	16.98529476	11.85025902	6.994714959
FEX_0008185	Orange	305.8255273	921.4338885	756.9581891	459.460007	276.9737796	491.1381036	575.7032538	593.1279815	60.29213099	726.1801395	898.3415496	1040.096358	NA	NA	NA	NA	NA	NA	215.1139664	98.44445726	298.1864538	120.9586302	212.8970538	215.7099494	191.6180205	697.5114297	633.3492583	383.8042912	156.3181523	214.0690983	197.5159326	656.8766558	409.8054551	567.3999243	985.3173694	511.9413198	57.63345887	1080.519261	43.9817098	931.0225044	1204.616763	380.8601992	1578.884805	546.4342448	1186.664152	868.1680717	332.0478321	392.8443206	341.6294305	358.3694462	426.067461	391.2563267	56.69235295	915.8457203	980.5885604	1579.535966	691.2805699	717.6864942	358.5530909	312.9750201	807.4361071	479.0817395	891.8140201	527.818525	231.6353187	269.0108499	220.1631828	186.2119068	200.6216325	232.8532353	1119.788578	1109.659135	521.0896748	2058.525289	3062.17988	1385.820717	1106.168832	1242.831891	1412.445527	2039.977696	1801.511428	1933.301866	615.8429744	1005.342185	642.1277648	2694.0697	1978.784608	3351.554377	237.39069	281.8338253	242.5056363	398.6090896	342.7393712	327.8656239	942.1219048	672.8730081	1219.982649	2895.049129	2159.512201	493.4892002
FEX_0002327	Darkmagenta	35.44486373	48.37669723	52.09364135	36.67107325	23.9675723	32.8655279	4.551013864	2.490341292	18.92693316	1.355072825	0.954205511	0.512952338	11.13068869	14.75312302	4.189898561	9.846055815	4.556276981	1.076987707	133.9386037	146.7244539	69.24474572	64.11634293	18.81474556	30.63721104	34.64158416	3.617743143	7.050433544	13.58274392	49.05301919	43.1101082	33.01892671	3.748777945	5.563053886	6.366947889	0.951332598	0.248876437	1.970374662	NA	105.9559372	NA	3.314698729	6.112571099	2.080820271	3.48780395	3.086321472	3.729201577	76.97897629	68.16313722	92.93100376	38.35915161	60.61066704	49.56379253	1261.682757	NA	1.260971986	NA	NA	0.905746677	3.241044879	10.63078798	7.251334594	2.479684922	1.226805541	1.903652266	52.23543427	65.86520168	43.22400235	25.99390622	27.05592667	25.70457792	0.987357595	2.547274806	1.667654678	NA	0.766719968	2.147432393	4.781071495	4.686271068	4.712041501	2.378849576	4.662640099	9.770585606	NA	0.254285898	NA	NA	0.347588766	1.5108355	6.712847274	9.411249409	6.790157817	NA	0.131016579	2.109077113	38.19193857	15.16100592	32.54691634	42.65196239	39.89587202	43.17427509
FEX_0001329	Red	0.215824537	0.256667536	NA	NA	0.537389514	0.993616686	0.995534283	0.678052016	1.11334901	0.169384103	NA	NA	NA	NA	NA	NA	NA	NA	39.71625873	40.66739755	15.52111994	13.64692942	NA	NA	NA	NA	NA	NA	80.64134114	83.10532419	119.6749335	9.075988708	13.28951762	9.92494818	1.268443464	1.493258623	0.738890498	NA	NA	NA	4.419598305	1.880791107	NA	0.581300658	NA	0.745840315	1.55891001	1.956883291	3.130194526	0.939369453	0.894160464	0.931562683	11.11614764	NA	0.315242997	NA	NA	NA	13.42718593	17.67946261	24.62717409	7.769679424	5.958769771	10.23213093	35.38361776	42.29213305	35.73939503	6.24693763	40.35760746	17.01038245	21.72186709	21.65183585	25.95585388	8.376679525	4.983679795	3.303742143	26.67334623	24.60292311	36.27717598	3.806159321	7.148185937	7.034821637	4.12848706	1.52571539	1.072619184	NA	NA	0.75541775	14.1885181	16.85751268	18.672934	5.991282308	9.040143965	6.710699904	0.676083175	2.480891878	0.248449743	NA	NA	NA
FEX_0011083	Turquoise	22.44575186	69.30023479	60.25528807	26.4831152	38.90700078	34.94218678	2.275506932	3.509117276	0.856422315	2.371377445	1.192756889	3.76165048	233.411765	251.8953184	226.5342994	210.875354	193.708692	207.7893925	78.64765332	87.94087516	65.76851699	67.67584973	140.7128303	131.6448464	142.9716248	84.71548527	74.7849558	68.09727022	NA	NA	NA	NA	NA	NA	4.122441257	3.728169028	3.615637505	0.376874928	408.2802129	NA	24.86024046	17.63006564	14.14957784	20.34552304	13.22709202	20.13768852	1.169182507	NA	1.34151194	NA	NA	NA	986.0022955	180.2744024	128.6191426	38.64086795	38.52332466	48.4574472	NA	NA	NA	NA	NA	NA	87.81738356	110.3450163	135.7853886	105.0017176	72.66702153	63.88343631	NA	NA	NA	NA	NA	NA	136.889626	103.5501887	96.45826132	31.87658432	52.36503496	46.89881091	NA	NA	NA	NA	NA	NA	124.3402393	121.2086188	146.9584156	53.73998676	88.96025728	70.74995042	7.436914929	1.378273265	4.968994862	1.887254973	6.715146776	11.57745924
FEX_0010459	Darkturquoise	0.863298148	1.026670145	0.226523639	3.310607202	NA	7.286522361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	90.99069355	72.09720407	51.6142819	40.28105207	35.10402192	30.55984434	34.89188462	16.43058344	19.03742957	19.27281233	131.3648966	116.1605603	81.73603726	41.8284697	39.5594943	44.57050785	NA	NA	NA	NA	NA	NA	75.68562097	65.82768876	49.52352245	28.19308193	34.39043926	43.01012486	29.99732586	20.54727455	22.80570297	26.30234468	14.75364765	11.64453353	77.81303346	467.7735168	449.3757392	509.1790321	589.7798059	591.330304	2.222430774	7.048674637	5.951567073	3.140934235	2.628869017	3.212413198	14.53017095	11.69199359	15.43844615	17.94333149	9.214598235	5.670127483	NA	NA	0.476472765	1.092610373	NA	0.165187107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.441035372	2.792348726	2.425056363	3.086418159	NA	2.684279962	0.338041588	4.134819796	0.496899486	NA	0.395008634	0.241197068
FEX_0003655	Green	2.805718982	1.283337681	1.585665476	0.696969937	6.663629968	3.312055618	19.24367768	10.30095716	36.65230582	15.58333749	15.74439094	14.19168136	4.892610415	4.33915383	2.83831838	0.565865277	1.850987523	0.615421547	0.301948242	0.694378095	0.75021122	0.888261678	4.293297645	4.409901588	3.704446861	2.713307357	1.762608386	3.487461278	46.01568054	29.52917816	30.92722999	26.24144561	24.10656684	22.28431761	61.20239713	74.41405469	158.1225666	22.61249566	79.96674509	24.22918286	30.38473835	12.46024109	7.907117029	14.82316679	14.99070429	14.17096599	60.40776288	73.38801561	63.02423092	28.65076831	20.56569067	20.02859768	96.71048445	35.56193731	29.94808468	7.825998572	17.62237192	18.11493353	2.222430774	4.622081729	3.830893748	1.983747938	0.701031738	0.7138696	3.282545919	2.281765623	5.178565403	1.993703499	1.866247744	0.756016998	60.65337707	70.05515172	69.5650237	25.49424203	34.096037	25.8104855	73.62095196	82.35184148	77.05573749	39.48890296	39.44593524	28.13928655	93.92308062	93.57721061	77.44310506	45.94555105	34.06369903	33.23838099	1.373082397	1.551304848	2.303803545	2.360202121	1.834232109	1.150405698	16.5640378	44.10474449	8.944190751	7.171568898	15.01032809	13.02464165
FEX_0007465	Yellowgreen	525.1442636	423.5604684	596.7742627	504.8153256	270.8625861	502.3295395	222.2885834	309.3683069	202.6098221	186.4918976	214.686698	166.7505461	NA	NA	NA	NA	NA	NA	102.47298	139.9615288	84.64733228	86.92367278	292.6008618	328.4541123	354.1260971	316.4982589	343.1597086	263.0922433	NA	NA	NA	NA	NA	NA	937.2719021	820.4883715	801.9523394	1353.421934	18.99210196	1266.463427	98.61228718	126.1799244	89.92472883	72.37193196	93.91235338	89.99806473	575.2377936	404.0963995	549.170271	296.3710624	305.3557984	293.1720919	3.334844291	NA	NA	NA	NA	NA	375.0898279	120.4086956	215.9734759	144.8135995	144.2372801	180.7339359	331.5254713	365.2615333	345.9184439	97.95331118	162.1769289	190.1496152	118.8383601	157.931038	155.5683578	140.9467381	161.8430845	140.7361116	165.5760549	133.5587254	181.2860955	170.3113565	141.6725261	120.3736147	192.6008022	128.9229505	157.0464652	129.1934307	120.9608904	173.7460825	151.1000895	183.2608127	272.2113642	297.7467598	143.7251874	250.6408067	66.93899519	41.07254331	60.13726031	70.98720856	91.64200306	103.714739
FEX_0009494	Skyblue	NA	NA	NA	NA	NA	NA	527.0941591	505.7475654	214.6485505	638.7440654	561.3686443	707.2945906	0.12231526	0.123975824	NA	0.113173055	NA	NA	82.6367922	89.62047237	62.34480305	84.6432628	68.81903578	63.36254916	74.58953815	79.82399506	78.56197377	79.47740702	NA	NA	NA	NA	NA	NA	59.9085848	28.37191383	43.34824257	4.89937406	686.7644027	10.10356925	NA	NA	NA	NA	NA	1.243067192	125.1025283	137.960272	135.9398765	48.84721155	64.3795534	94.55361229	27.79036909	217.4749243	148.4731465	52.82549036	88.5216822	95.04452751	NA	0.231104086	NA	NA	NA	NA	1.166656062	1.552842898	1.33718825	3.588666298	1.632966776	4.158093488	239.266366	261.3809624	267.1797206	257.4918445	173.2787129	300.640535	236.0943431	282.7625668	223.5337052	289.6487243	276.1251333	301.7156835	210.8968807	244.1170053	238.2973683	273.8582296	294.0600957	199.4378401	136.6979808	132.3997319	151.6812129	133.2606428	53.71679747	96.06271046	479.9953916	279.5138182	610.0434992	505.5540877	574.7099117	331.2021653
FEX_0004752	Green	0.863298148	NA	0.226523639	0.522727453	0.214955805	NA	184.6588097	210.3195099	75.24355176	77.7777925	67.98714268	64.4610105	53.45176878	62.35983932	62.7133204	57.60508517	52.11241797	59.23432388	63.91056614	34.73788108	56.46589786	25.35583335	128.2938355	143.0510182	118.241939	94.06282911	79.82097976	67.61820317	24.45057613	12.70876022	21.21578096	81.88120248	78.80993006	81.08495399	65.77196471	42.06011787	8.374092314	13.19062247	485.7979764	15.34514915	243.0779068	454.6506873	137.7503019	160.729632	147.2968968	154.6375587	59.64779425	87.04706098	77.87476809	42.7413101	53.64962783	49.91312854	259.00624	2.461980275	4.098158956	NA	0.409822603	1.811493353	NA	NA	NA	NA	NA	NA	128.7564054	143.3182651	133.9619501	80.67853493	72.90030249	68.7975468	384.0919781	398.9006874	314.2337886	234.8128952	268.7430161	253.5622095	264.9720149	293.674549	250.0153785	119.3849448	162.4750742	131.707494	164.7954418	208.5118938	208.946217	90.52638277	110.4984686	71.76468624	NA	NA	NA	NA	NA	NA	39.55086576	108.8863445	73.04422447	47.94382534	37.92082885	86.34855018
FEX_0006620	Royalblue	88.27223567	106.0036925	128.4389035	137.804896	108.6558605	129.6206087	1.422191832	0.905578652	14.21661043	NA	1.431308267	0.512952338	99.31999142	69.05329405	106.2409601	85.10613762	113.3373899	210.9634291	116.9868268	226.3142029	89.43743093	141.3078978	73.99245944	90.1376148	72.95657792	95.11348202	134.8370235	161.5190158	51.73650789	57.41493919	71.73025662	7.300251787	9.889873576	8.988632314	19.97798455	41.52503353	119.9194649	29.39624436	29.13788274	33.11321658	22.65044131	19.51320774	19.9758746	22.961376	25.57237791	27.34747823	14.03019009	11.25207892	14.75663133	18.31770433	12.07116626	10.71297085	4.446459055	NA	NA	NA	NA	NA	49.44908473	47.14407812	57.76030048	62.65337237	75.18565388	78.77075118	NA	NA	NA	NA	NA	NA	8.886218356	10.44382671	15.96183763	11.65451064	8.817279637	10.24160064	13.33667312	9.372542136	14.69048233	10.46693813	9.683944822	8.207291909	8.601014709	3.814288476	6.006667429	2.27453223	2.433121359	0.75541775	50.06716113	58.12222163	47.50927921	82.97018226	89.45943045	93.56824744	40.90303211	66.70842604	28.32327071	35.85784449	41.87091519	27.01407156
FEX_0011646	Darkorange	218.6302561	203.5347896	238.3028686	189.9243079	94.15064277	207.7834653	2.844383665	2.263946629	2.569266945	3.21829796	2.624065156	2.393777578	561.0857855	705.0480299	897.7871353	437.119609	515.2024434	446.2190853	54.91411893	148.0551194	76.05216233	137.9082781	NA	NA	NA	NA	NA	NA	0.759334662	1.61974395	1.792882898	0.789216409	2.472468394	2.059894905	NA	NA	NA	NA	NA	NA	8.286746821	5.407274433	8.323281084	8.428859546	8.81806135	5.966722524	3.11782002	1.956883291	1.788682586	6.105901443	3.129561624	6.055157437	25.56713957	NA	1.576214983	1.467374732	0.409822603	0.905746677	46.85624883	15.495529	25.37967108	68.05247301	70.4326587	60.443339	45.92382498	83.67082909	63.21253543	49.31093321	43.39026004	70.30958079	10.86093355	21.90656333	26.68247484	14.93234176	16.07811774	15.36240097	0.754906025	0.70294066	0.831536736	1.427309745	0.358664623	1.954117121	5.504649413	2.995487883	8.930627323	7.237561557	4.866242719	6.798759749	46.37967207	56.57091678	48.98613854	126.541329	52.2756151	88.00603589	NA	NA	NA	NA	NA	NA
FEX_0003959	Paleturquoise	1.942420834	0.513335073	0.906094558	1.21969739	0.107477903	NA	0.284438366	0.226394663	NA	NA	NA	NA	NA	NA	0.675790091	0.113173055	0.284767311	0.615421547	0.080519531	0.077454333	0.400112651	0.080751062	0.883914221	0.541566862	0.100120185	0.301478595	NA	NA	NA	0.249191377	NA	NA	0.309058549	0.374526346	NA	NA	NA	NA	NA	NA	1.933574258	1.645692219	4.99396865	2.325202633	2.204515337	0.248613438	NA	NA	NA	NA	NA	NA	NA	0.547106728	0.94572899	NA	NA	NA	NA	0.115552043	NA	0.330624656	NA	0.118978267	0.212119284	0.1826874	0.121562568	0.132913567	1.632966776	NA	NA	NA	NA	NA	NA	NA	8.052330938	13.35587254	7.48383062	NA	NA	0.390823424	1.032121765	NA	1.072619184	NA	NA	NA	1.220517686	NA	0.363758454	NA	0.393049738	0.383468566	3.718457464	2.480891878	3.726746146	10.87813767	5.530120874	0.723591203
FEX_0002904	Yellowgreen	132.3004412	59.09256687	108.051776	75.10025318	117.690453	75.32276888	31.00378195	27.05416222	24.75146133	37.94203911	55.10536827	70.10348622	12.73913437	38.79947379	52.82380822	29.43178477	78.54309597	51.85388098	18.80191441	12.27651178	50.5022188	75.30521003	35.4828423	66.14852383	25.30137206	66.47603025	77.55476898	104.0731866	84.28614752	127.3367936	51.84419714	129.040829	157.3108016	138.0129586	120.5496957	55.50193423	47.78158556	397.1470301	NA	778.4271107	52.48272987	57.83432655	56.2112788	129.6300468	84.64897993	112.3359822	16.76217988	20.54727455	19.2283378	43.68067956	44.26094296	73.12767059	14.45099193	NA	NA	NA	NA	NA	33.4290629	6.355362378	6.567246425	33.72371495	50.64954306	21.05915319	19.63057913	33.33953702	14.34438304	23.39278772	130.5976843	82.79520151	NA	NA	NA	NA	NA	NA	13.08503777	12.88724544	10.80997756	52.7343374	55.70061596	79.17300929	NA	NA	NA	NA	NA	NA	23.80009488	58.86581375	33.93745128	58.83439226	34.06562076	51.4365561	94.31360296	71.11890049	82.98221419	83.03921882	95.19708077	90.20770326
FEX_0006567	Darkgreen	0.431649074	0.256667536	NA	0.522727453	1.397212735	NA	45.08348109	42.22260464	57.20901065	16.59964211	16.46004507	17.59768488	39.99219753	37.19274711	11.48843154	37.0075891	15.0926675	9.846744748	98.25395785	149.8617417	72.74548134	80.49508076	22.72922283	40.38541455	40.74891547	4.974396822	6.29502995	5.322967214	53.48297761	48.71816014	70.96828139	31.76596048	20.39786425	30.33663406	19.66087369	14.18595691	11.82224797	3.768749277	680.7668968	2.019098572	2.209799152	2.115889996	0.832328108	0.581300658	0.440903067	1.243067192	45.96835892	57.23883625	46.50574724	11.74211816	19.67153021	13.97344024	53.35750866	211.7303037	200.4945458	148.6254954	171.305848	159.243852	350.7718052	436.0032806	849.651188	243.0818598	356.1293805	253.0715322	46.77230211	55.90234433	39.75095978	2.791184899	19.47896083	2.268050993	28.37336609	37.44493965	38.59429397	11.65451064	11.88415951	14.70165254	41.26819606	30.46076194	44.89189656	10.46693813	8.24928633	6.643998212	33.44418559	25.93716164	28.96071796	10.00794181	3.475887656	13.5975195	289.36491	260.611975	320.5342499	192.2656959	127.8276357	167.7655803	17.24012097	6.064402367	15.15543433	31.70588355	26.46557847	18.08978007
FEX_0012689	Greenyellow	136.3687338	93.68365073	132.6431823	122.8235272	70.63985155	122.3655509	31.4304395	31.69525281	70.5666295	20.97991502	33.15864152	18.63726829	NA	0.123975824	NA	0.113173055	NA	NA	83.09514963	74.78990396	69.81390596	107.8075123	27.27506739	23.51947514	19.72367653	81.09774212	83.34619654	46.25474958	257.4144505	297.6603456	275.3434852	259.8475298	208.9266699	245.4907843	NA	0.248876437	6.650014485	0.376874928	138.9422196	4.442016858	0.276224894	0.235098888	NA	0.290650329	0.881806135	0.745840315	28.06038018	30.33169101	25.9358975	25.83265995	27.54908389	22.35750438	NA	335.2888871	305.186745	315.0600288	402.2367864	372.9683665	12.49191298	3.697665383	23.39581539	14.38051943	13.49836611	15.11023986	30.75729617	36.26344885	32.45720569	65.12764763	57.73703957	77.99449357	NA	NA	NA	NA	NA	NA	0.503270684	0.468627107	0.554357824	0.475769915	0.358664623	NA	NA	NA	NA	NA	NA	NA	15.25647108	15.2969	14.06532691	47.20404242	16.60373108	35.42482612	NA	NA	39.25754391	NA	NA	NA
FEX_0000773	Brown	18.34508565	5.390018261	8.834421936	14.28788372	12.35995881	13.24822247	35.12813826	36.03184258	53.41249053	25.20435455	19.32027609	14.01556772	NA	NA	NA	NA	NA	NA	0.684416015	0.542180331	1.4754154	1.130514863	87.77015668	101.7279193	97.58313993	99.6251092	128.3229265	129.568364	246.4800314	284.327361	251.7476522	45.97185585	41.4138456	45.13042474	418.7131874	593.5080833	310.0877125	190.3218385	63.97339607	191.2732459	170.3147452	96.3787893	196.4294336	64.53599909	86.41700123	92.61099197	128.9998033	179.5440419	133.7040233	92.99757583	85.3923243	85.23798546	NA	2.461980275	1.576214983	0.978249822	0.819645206	NA	20.74268723	27.95781686	27.77603194	14.21686022	12.79382921	16.27741665	55.04283299	62.67091249	71.06061483	83.32484404	54.99715461	55.20436118	0.329119198	1.528364884	1.429418295	NA	NA	NA	0.503270684	0.234313553	1.108715647	NA	0.717329246	NA	11.69738	11.18857953	5.577619755	2.27453223	3.128298891	3.777088749	21.99678	25.89231211	24.12931081	10.71168655	15.46257668	9.970182715	8.789081279	18.74451641	8.198841522	4.529411935	3.160069071	8.200700296
FEX_0010876	Red	41.65413566	66.22022435	71.81931986	61.15388473	156.8070357	72.21606071	29.29715175	32.91438807	23.37947278	24.59795946	33.27076066	27.43098121	19.69275692	31.24190757	32.03245029	91.01263938	100.0786239	44.31035137	72.58835731	44.96224031	107.7553383	160.2585569	NA	NA	NA	NA	NA	NA	206.6908951	173.4371983	202.1475468	142.650866	92.09326651	100.9348504	NA	NA	NA	NA	3.998337254	NA	100.6314912	96.87484796	229.3147171	62.7804711	55.11288344	69.1145359	3.507547522	0.978441645	5.813218405	1.878738906	1.341240696	6.520938779	2.223229528	0.273553364	1.260971986	NA	NA	NA	39.54074753	41.59873556	12.24859867	58.76357329	75.88668562	68.17454676	30.61305506	36.26344885	31.48470515	21.79782492	78.26576476	57.07928333	6.911503166	6.113459535	9.052982536	12.38291756	10.35071957	16.35352361	7.549060255	10.30979635	6.929472796	13.32155762	19.72655427	19.15034779	51.60608825	81.62577338	57.70691208	61.88092386	43.10100694	46.83590049	48.20739731	60.15649938	71.66041553	87.10961367	78.0976727	75.1540869	118.9906389	166.498167	91.66304821	113.1862298	135.1403538	87.40258136
